date,area,avg_price,baseload_price,peak_price,daytime_price,night_price,solar_crush_price,max_price,min_price,station,tmax,tmin,tavg,cdd24,cdd26,is_weekend,is_obon
2026/04/28,tokyo,19.51,19.51,11.16,14.74,17.6,9.66,64.28,4.5,tokyo,22.5,10.5,17.9,0,0,0,0
2026/04/29,chubu,16.03,16.03,9.95,11.86,17.33,9.58,26.15,8.63,nagoya,19.1,13.9,16.6,0,0,0,0
2026/04/29,chugoku,12.36,12.36,9.46,10.5,12.91,9.52,16.43,8.61,hiroshima,17,12.9,15.4,0,0,0,0
2026/04/29,hokkaido,13.75,13.75,6.2,7.93,18.57,5.41,27.18,3.01,chitose,12.6,2.4,6.9,0,0,0,0
2026/04/29,hokuriku,12.36,12.36,9.46,10.5,12.91,9.52,16.43,8.61,fukui,16.6,11.8,14.2,0,0,0,0
2026/04/29,kansai,12.36,12.36,9.46,10.5,12.91,9.52,16.43,8.61,kobe,18.6,13.6,16.2,0,0,0,0
2026/04/29,kyushu,11.91,11.91,8.66,9.66,12.91,8.59,16.43,8.4,kumamoto,20.9,14.4,17.1,0,0,0,0
2026/04/29,shikoku,10.78,10.78,5.5,7.54,12.01,4.18,16.43,0.02,takamatsu,18.7,14.4,16.9,0,0,0,0
2026/04/29,system,13.87,13.87,8.49,10.11,15.62,8.29,21.5,8.09,tokyo,18.5,14.2,16.4,0,0,0,0
2026/04/29,tohoku,13.29,13.29,6.2,7.93,17.34,5.41,20.07,3.01,morioka,16.3,7.3,10.9,0,0,0,0
2026/04/29,tokyo,17.72,17.72,10.85,12.83,17.44,9.95,40,8.63,tokyo,18.5,14.2,16.4,0,0,0,0
2026/04/30,chubu,16.47,16.47,17.43,17.6,15.62,17.04,20,14.72,nagoya,16.4,12.4,14.1,0,0,0,0
2026/04/30,chugoku,13.32,13.32,16.78,16.07,10.08,16.68,18.67,8.4,hiroshima,14.2,11.6,12.8,0,0,0,0
2026/04/30,hokkaido,12.11,12.11,1.93,4.82,15.67,1.1,27.2,0.01,chitose,17.3,2.2,9.8,0,0,0,0
2026/04/30,hokuriku,13.32,13.32,16.78,16.07,10.08,16.68,18.67,8.4,fukui,17.1,9.8,13.5,0,0,0,0
2026/04/30,kansai,13.32,13.32,16.78,16.07,10.08,16.68,18.67,8.4,kobe,15.7,12.1,13.7,0,0,0,0
2026/04/30,kyushu,12.5,12.5,14.12,14.11,10.08,13.26,17.78,8.4,kumamoto,19.9,13.6,16.1,0,0,0,0
2026/04/30,shikoku,9.46,9.46,10.44,9.81,9.45,11.32,17.78,8.17,takamatsu,15.2,12.3,13.4,0,0,0,0
2026/04/30,system,15.39,15.39,14.81,15.21,14.79,14.52,19.2,13.77,tokyo,15.4,12.1,13.7,0,0,0,0
2026/04/30,tohoku,12.11,12.11,1.93,4.82,15.67,1.1,27.2,0.01,morioka,18.5,4.4,11.2,0,0,0,0
2026/04/30,tokyo,19.16,19.16,18.23,20.66,15.92,17.53,40,14.94,tokyo,15.4,12.1,13.7,0,0,0,0
2026/05/01,chubu,14.66,14.66,12.87,13.67,15.23,11.85,16.52,9.94,nagoya,22.1,13.2,16.6,0,0,0,0
2026/05/01,chugoku,10.39,10.39,6.67,7.82,10.74,6.17,15.96,3,hiroshima,17,11.6,14.1,0,0,0,0
2026/05/01,hokkaido,16.41,16.41,13.52,14.84,15.92,13.04,26.36,9.72,chitose,15.7,5.3,10.6,0,0,0,0
2026/05/01,hokuriku,11.62,11.62,10.9,10.78,10.74,10.52,16.29,7,fukui,18.2,11.3,14.4,0,0,0,0
2026/05/01,kansai,11.58,11.58,10.74,10.67,10.74,10.31,16.29,7,kobe,18,13.2,15.7,0,0,0,0
2026/05/01,kyushu,7.13,7.13,0.01,0.95,10.74,0.01,15.96,0.01,kumamoto,19.3,13.6,16.2,0,0,0,0
2026/05/01,shikoku,9.57,9.57,3.87,5.86,10.74,2.25,15.96,0.01,takamatsu,18.3,14.2,16,0,0,0,0
2026/05/01,system,15.03,15.03,12.12,13.28,15.25,11.3,22,8.13,tokyo,20.4,10.7,14.1,0,0,0,0
2026/05/01,tohoku,18.67,18.67,20.17,20.2,15.92,19.34,30.27,14.8,morioka,16.8,5.4,12.1,0,0,0,0
2026/05/01,tokyo,18.74,18.74,20.42,20.37,15.92,19.69,30.27,14.8,tokyo,20.4,10.7,14.1,0,0,0,0
2026/05/02,chubu,8.91,8.91,0.01,0.9,15.98,0.01,19,0.01,nagoya,23.6,13,17.8,0,0,1,0
2026/05/02,chugoku,7.3,7.3,0.01,0.78,12.01,0.01,16,0.01,hiroshima,21.6,7.8,15.4,0,0,1,0
2026/05/02,hokkaido,9.86,9.86,0.01,1.44,17.59,0.01,21.32,0.01,chitose,14.1,5.2,10.7,0,0,1,0
2026/05/02,hokuriku,7.3,7.3,0.01,0.78,12.01,0.01,16,0.01,fukui,20.9,10.1,15.7,0,0,1,0
2026/05/02,kansai,7.3,7.3,0.01,0.78,12.01,0.01,16,0.01,kobe,21.4,12.9,17.2,0,0,1,0
2026/05/02,kyushu,7.28,7.28,0.01,0.78,12.01,0.01,16,0.01,kumamoto,22.6,11.2,17.2,0,0,1,0
2026/05/02,shikoku,7.2,7.2,0.01,0.78,11.73,0.01,16,0.01,takamatsu,22.8,14.1,17.9,0,0,1,0
2026/05/02,system,8.87,8.87,0.01,1.03,15.67,0.01,17.59,0.01,tokyo,26.1,12.9,19.6,0,0,1,0
2026/05/02,tohoku,9.86,9.86,0.01,1.42,17.59,0.01,21.32,0.01,morioka,18.3,5.8,13.1,0,0,1,0
2026/05/02,tokyo,10.7,10.7,1.82,2.69,18.44,1.03,26.39,0.01,tokyo,26.1,12.9,19.6,0,0,1,0
2026/05/03,chubu,12.76,12.76,9.18,10.08,14.35,8.64,18.41,5.55,nagoya,22.4,13.7,17.4,0,0,1,0
2026/05/03,chugoku,10.26,10.26,8.39,8.63,11.11,8.42,14.19,5.55,hiroshima,17.9,14.3,16.1,0,0,1,0
2026/05/03,hokkaido,13.44,13.44,9.43,10.52,15.57,8.93,18.69,5,chitose,18,3,10.2,0,0,1,0
2026/05/03,hokuriku,10.26,10.26,8.39,8.63,11.11,8.42,14.19,5.55,fukui,21.8,12.3,16.9,0,0,1,0
2026/05/03,kansai,10.26,10.26,8.39,8.63,11.11,8.42,14.19,5.55,kobe,20.2,17,18.7,0,0,1,0
2026/05/03,kyushu,10.26,10.26,8.39,8.63,11.11,8.42,14.19,5.55,kumamoto,21.8,15.1,17.9,0,0,1,0
2026/05/03,shikoku,10.24,10.24,8.39,8.63,11.07,8.42,14.19,5.55,takamatsu,22,14.7,18,0,0,1,0
2026/05/03,system,12.3,12.3,9.33,9.9,14.05,9.19,15.75,7.44,tokyo,23.2,13.9,18.2,0,0,1,0
2026/05/03,tohoku,13.58,13.58,9.89,10.85,15.57,9,18.69,6.37,morioka,19.9,4.8,13.2,0,0,1,0
2026/05/03,tokyo,14.28,14.28,12.31,12.54,15.57,12.04,18.69,8.49,tokyo,23.2,13.9,18.2,0,0,1,0
2026/05/04,chubu,10.01,10.01,1.34,3.68,15.08,0.37,16.63,0.01,nagoya,22.3,12.3,17.7,0,0,0,0
2026/05/04,chugoku,5.31,5.31,0.16,0.45,9.18,0.01,12,0.01,hiroshima,17.8,10.8,15.2,0,0,0,0
2026/05/04,hokkaido,11.6,11.6,6.01,7.59,14.79,4.8,16,1.15,chitose,14.1,2.8,9.4,0,0,0,0
2026/05/04,hokuriku,5.31,5.31,0.16,0.45,9.18,0.01,12,0.01,fukui,17.7,10.1,14.5,0,0,0,0
2026/05/04,kansai,5.31,5.31,0.16,0.45,9.18,0.01,12,0.01,kobe,20.2,12.2,16.8,0,0,0,0
2026/05/04,kyushu,5.06,5.06,0.01,0.26,9.18,0.01,12,0.01,kumamoto,18.7,13.7,16,0,0,0,0
2026/05/04,shikoku,5.29,5.29,0.08,0.4,9.18,0.01,12,0.01,takamatsu,18.8,13.1,16.7,0,0,0,0
2026/05/04,system,7.94,7.94,0.17,1.52,13.08,0.01,15,0.01,tokyo,26.3,15.2,21.4,0,0,0,0
2026/05/04,tohoku,11.61,11.61,6.01,7.56,14.79,4.8,16,1.15,morioka,19.3,8.2,14.1,0,0,0,0
2026/05/04,tokyo,11.94,11.94,6.75,8.08,15.1,5.24,16.63,1.15,tokyo,26.3,15.2,21.4,0,0,0,0
2026/05/05,chubu,7.28,7.28,0.01,1.26,12.42,0.01,15.79,0.01,nagoya,20.3,9.6,14.9,0,0,0,0
2026/05/05,chugoku,5.94,5.94,0.01,0.46,9.99,0.01,14.09,0.01,hiroshima,20.1,6.7,13.6,0,0,0,0
2026/05/05,hokkaido,7.41,7.41,0.01,1.26,12.23,0.01,15.79,0.01,chitose,16.2,3.5,10.3,0,0,0,0
2026/05/05,hokuriku,5.94,5.94,0.01,0.46,9.99,0.01,14.09,0.01,fukui,19.9,5.3,13.7,0,0,0,0
2026/05/05,kansai,5.94,5.94,0.01,0.46,9.99,0.01,14.09,0.01,kobe,19.7,10.2,15,0,0,0,0
2026/05/05,kyushu,5.94,5.94,0.01,0.46,9.99,0.01,14.09,0.01,kumamoto,21.9,9.3,16.1,0,0,0,0
2026/05/05,shikoku,5.94,5.94,0.01,0.46,9.99,0.01,14.09,0.01,takamatsu,18.8,10.7,14.7,0,0,0,0
2026/05/05,system,6.88,6.88,0.01,0.95,11.47,0.01,14.85,0.01,tokyo,21.4,11.6,16.3,0,0,0,0
2026/05/05,tohoku,7.47,7.47,0.01,1.26,12.37,0.01,15.79,0.01,morioka,17.6,6,11.3,0,0,0,0
2026/05/05,tokyo,7.48,7.48,0.01,1.26,12.42,0.01,15.79,0.01,tokyo,21.4,11.6,16.3,0,0,0,0
2026/05/06,chubu,12.55,12.55,10.36,10.24,13.74,10.9,20,1.02,nagoya,18.4,13.5,15.8,0,0,0,0
2026/05/06,chugoku,6.58,6.58,1.9,2.47,10.01,2.2,14.18,0.01,hiroshima,20.7,9.8,15.5,0,0,0,0
2026/05/06,hokkaido,9.52,9.52,0.37,3.1,14.29,0.01,20,0.01,chitose,21.4,10.2,15.3,0,0,0,0
2026/05/06,hokuriku,6.59,6.59,1.93,2.5,10.01,2.24,14.18,0.02,fukui,22.4,12.5,17.4,0,0,0,0
2026/05/06,kansai,6.59,6.59,1.93,2.49,10.01,2.24,14.18,0.01,kobe,19.3,13.6,16.6,0,0,0,0
2026/05/06,kyushu,5.58,5.58,0.01,0.46,10.01,0.01,14.18,0.01,kumamoto,24.1,11.9,17.9,0,0,0,0
2026/05/06,shikoku,6.58,6.58,1.9,2.47,10.01,2.2,14.18,0.01,takamatsu,21,9.6,15.5,0,0,0,0
2026/05/06,system,9.1,9.1,1.97,3.47,13.47,1.13,15.81,0.01,tokyo,20.2,14.8,17.5,0,0,0,0
2026/05/06,tohoku,9.97,9.97,1.8,4.15,14.31,0.84,20,0.01,morioka,23,5.1,14.1,0,0,0,0
2026/05/06,tokyo,12.75,12.75,10.48,10.32,14.34,10.9,20,0.01,tokyo,20.2,14.8,17.5,0,0,0,0
2026/05/07,chubu,15.42,15.42,12.56,13.44,16.44,11.96,22,9.71,nagoya,26.7,15,20.3,0,0,0,0
2026/05/07,chugoku,9.09,9.09,0.12,2.32,13.68,0.11,18.4,0.01,hiroshima,21.6,10.6,16.9,0,0,0,0
2026/05/07,hokkaido,13.54,13.54,4.74,7.49,16.42,3.32,28.64,0.02,chitose,18.9,9.7,13.6,0,0,0,0
2026/05/07,hokuriku,13.69,13.69,12.56,13.37,13.68,11.96,19.16,3.74,fukui,24.4,13,18.7,0,0,0,0
2026/05/07,kansai,13.69,13.69,12.56,13.37,13.68,11.96,19.16,3.74,kobe,22.8,15.7,19.2,0,0,0,0
2026/05/07,kyushu,9.04,9.04,0.01,2.24,13.68,0.01,18.4,0.01,kumamoto,24.9,14.5,19.7,0,0,0,0
2026/05/07,shikoku,8.25,8.25,0.05,2.27,13.68,0.01,16.17,0.01,takamatsu,23.2,13,18.1,0,0,0,0
2026/05/07,system,12.48,12.48,6.84,8.63,15.05,5.67,19.26,1,tokyo,24.6,16.1,20,0,0,0,0
2026/05/07,tohoku,13.38,13.38,4.74,7.49,16.45,3.32,30,0.02,morioka,24.3,6.3,15.6,0,0,0,0
2026/05/07,tokyo,16.94,16.94,15.25,15.61,16.45,12.99,35.83,10.27,tokyo,24.6,16.1,20,0,0,0,0
2026/05/08,chubu,19.82,19.82,20.5,21.53,17.59,19.31,32.38,14.82,nagoya,23.5,14.2,19.1,0,0,0,0
2026/05/08,chugoku,10.61,10.61,5.05,6.01,13.99,5.44,15.68,0.01,hiroshima,20.7,10.5,17.2,0,0,0,0
2026/05/08,hokkaido,19.99,19.99,20.32,21.59,17.95,19.31,30,15.04,chitose,14.9,8.6,11.5,0,0,0,0
2026/05/08,hokuriku,14.49,14.49,16.14,15.33,13.99,16.28,18.63,8.87,fukui,19.5,10.7,15.6,0,0,0,0
2026/05/08,kansai,14.49,14.49,16.14,15.33,13.99,16.28,18.63,8.87,kobe,21.9,14.6,18.9,0,0,0,0
2026/05/08,kyushu,9.63,9.63,1.66,3.64,13.99,0.69,15.68,0.01,kumamoto,22.1,14.9,18.8,0,0,0,0
2026/05/08,shikoku,6.9,6.9,5.05,5.62,8.03,5.44,10.5,0.01,takamatsu,22.6,16,19,0,0,0,0
2026/05/08,system,16.14,16.14,14.6,15.47,16.5,13.66,20.01,9.94,tokyo,25.8,17.5,21.5,0,0,0,0
2026/05/08,tohoku,20.08,20.08,20.62,21.8,17.95,19.31,32.4,15.04,morioka,20.7,10.2,15.3,0,0,0,0
2026/05/08,tokyo,20.08,20.08,20.62,21.8,17.95,19.31,32.4,15.04,tokyo,25.8,17.5,21.5,0,0,0,0
2026/05/09,chubu,9.77,9.77,0.01,1.46,16.83,0.01,22,0.01,nagoya,20.6,12.2,15.7,0,0,1,0
2026/05/09,chugoku,8.18,8.18,0.01,1.46,12.66,0.01,17.56,0.01,hiroshima,20.7,9.6,14.9,0,0,1,0
2026/05/09,hokkaido,10.09,10.09,0.33,2.23,16.83,0.01,22,0.01,chitose,15.4,5.2,9.5,0,0,1,0
2026/05/09,hokuriku,8.18,8.18,0.01,1.46,12.66,0.01,17.56,0.01,fukui,17.2,10.1,13.3,0,0,1,0
2026/05/09,kansai,8.18,8.18,0.01,1.46,12.66,0.01,17.56,0.01,kobe,20.5,11.9,16.2,0,0,1,0
2026/05/09,kyushu,7.67,7.67,0.01,0.47,12.57,0.01,17.56,0.01,kumamoto,22.9,11.6,17.4,0,0,1,0
2026/05/09,shikoku,6.13,6.13,0.01,1.08,11.01,0.01,15.5,0.01,takamatsu,22.5,12.7,17,0,0,1,0
2026/05/09,system,9.02,9.02,0.01,1.31,15.35,0.01,17.47,0.01,tokyo,23.9,16.1,19.8,0,0,1,0
2026/05/09,tohoku,9.94,9.94,0.33,1.86,16.83,0.01,22,0.01,morioka,14.4,6.8,11.1,0,0,1,0
2026/05/09,tokyo,10.24,10.24,1.37,2.59,16.83,0.82,22,0.01,tokyo,23.9,16.1,19.8,0,0,1,0
2026/05/10,chubu,9.6,9.6,0.01,2.17,15.62,0.01,17.5,0.01,nagoya,23.3,9.7,16.8,0,0,1,0
2026/05/10,chugoku,7.66,7.66,0.01,0.91,12.6,0.01,16.11,0.01,hiroshima,22.6,7.6,15.4,0,0,1,0
2026/05/10,hokkaido,9.94,9.94,0.01,2.13,15.54,0.01,22.9,0.01,chitose,23,4.2,13.1,0,0,1,0
2026/05/10,hokuriku,7.66,7.66,0.01,0.91,12.6,0.01,16.11,0.01,fukui,19.7,5.6,13.6,0,0,1,0
2026/05/10,kansai,7.66,7.66,0.01,0.91,12.6,0.01,16.11,0.01,kobe,21.5,12.9,17.1,0,0,1,0
2026/05/10,kyushu,7.66,7.66,0.01,0.91,12.6,0.01,16.11,0.01,kumamoto,24.9,10.5,18.3,0,0,1,0
2026/05/10,shikoku,6.19,6.19,0.01,0.81,11.43,0.01,15.99,0.01,takamatsu,22.6,12.5,17.5,0,0,1,0
2026/05/10,system,8.97,8.97,0.01,1.48,14.65,0.01,18.56,0.01,tokyo,24.4,14.1,19.2,0,0,1,0
2026/05/10,tohoku,9.96,9.96,0.01,2.13,15.61,0.01,22.9,0.01,morioka,19.3,6.9,12.4,0,0,1,0
2026/05/10,tokyo,10.33,10.33,0.92,2.82,15.81,0.33,22.9,0.01,tokyo,24.4,14.1,19.2,0,0,1,0
2026/05/11,chubu,17.63,17.63,12.71,14.07,19.14,11.88,27.27,5.66,nagoya,24.6,11,18.4,0,0,0,0
2026/05/11,chugoku,8.07,8.07,0.01,1.8,11.76,0.01,17.49,0.01,hiroshima,22.5,11.9,17.3,0,0,0,0
2026/05/11,hokkaido,14.32,14.32,3.22,6.72,19.1,1.8,27.27,0.01,chitose,16.5,7.5,11.7,0,0,0,0
2026/05/11,hokuriku,12.52,12.52,11.2,12.49,11.76,10.23,17.49,0.01,fukui,24.9,10.9,18.2,0,0,0,0
2026/05/11,kansai,12.52,12.52,11.2,12.49,11.76,10.23,17.49,0.01,kobe,22.8,14.9,18.8,0,0,0,0
2026/05/11,kyushu,8.07,8.07,0.01,1.8,11.76,0.01,17.49,0.01,kumamoto,25.6,13,19.7,0,0,0,0
2026/05/11,shikoku,6.53,6.53,0.01,1.63,11.75,0.01,15.93,0.01,takamatsu,23.8,12.2,18.7,0,0,0,0
2026/05/11,system,12.06,12.06,3.06,5.65,15.87,1.84,27.15,0.01,tokyo,25.2,17,20.7,0,0,0,0
2026/05/11,tohoku,14.33,14.33,3.22,6.72,19.14,1.8,27.27,0.01,morioka,23.3,5.3,14.2,0,0,0,0
2026/05/11,tokyo,17.72,17.72,12.99,14.28,19.14,11.93,27.27,5.66,tokyo,25.2,17,20.7,0,0,0,0
2026/05/12,chubu,19.24,19.24,14.87,16.32,20.73,12.24,30,6.77,nagoya,27.3,15.7,20.8,0,0,0,0
2026/05/12,chugoku,12.67,12.67,7.41,9.22,14.8,6.53,19.4,1.69,hiroshima,23.7,13.8,18.5,0,0,0,0
2026/05/12,hokkaido,14.67,14.67,3.68,6.96,19.47,2.46,28.98,0.01,chitose,19.7,7.2,13.5,0,0,0,0
2026/05/12,hokuriku,13.88,13.88,11.19,12.12,14.8,10.36,19.4,5,fukui,24.2,14.3,19.1,0,0,0,0
2026/05/12,kansai,13.88,13.88,11.19,12.12,14.8,10.36,19.4,5,kobe,23.9,16.4,19.9,0,0,0,0
2026/05/12,kyushu,9.85,9.85,0.08,2.55,14.8,0.01,19.4,0.01,kumamoto,26.9,15.4,20.3,0,0,0,0
2026/05/12,shikoku,9.66,9.66,4.66,6.94,12.97,3.21,16.99,0.02,takamatsu,24.3,14.9,19.9,0,0,0,0
2026/05/12,system,15.24,15.24,8.64,10.67,17.36,7.22,29.5,2.05,tokyo,25.7,16.7,21,0,0,0,0
2026/05/12,tohoku,15.25,15.25,3.68,7.24,20.7,2.46,28.98,0.01,morioka,24.7,9.4,17.2,0,0,0,0
2026/05/12,tokyo,20.69,20.69,19.84,19.82,20.73,18.29,36,14.26,tokyo,25.7,16.7,21,0,0,0,0
2026/05/13,chubu,19.47,19.47,17.39,18.04,21.01,15.79,27.07,11.36,nagoya,29.6,16.8,21.3,0,0,0,0
2026/05/13,chugoku,13.73,13.73,8.31,10.51,15.82,7.41,20,3,hiroshima,25.7,14.2,19.8,0,0,0,0
2026/05/13,hokkaido,16.65,16.65,9.24,11.3,20.71,8.49,28.99,3,chitose,23.2,8.3,14,0,0,0,0
2026/05/13,hokuriku,15.66,15.66,14.04,15.14,15.82,13.58,24.67,8.58,fukui,23.9,14.5,19,0,0,0,0
2026/05/13,kansai,15.66,15.66,14.04,15.14,15.82,13.58,24.67,8.58,kobe,25.7,16.5,20.7,0,0,0,0
2026/05/13,kyushu,9.77,9.77,0.01,2.1,15.28,0.01,20,0.01,kumamoto,25.6,15.5,20.7,0,0,0,0
2026/05/13,shikoku,11.59,11.59,5.8,7.36,15.82,3.89,18.25,0.02,takamatsu,27.3,16.7,21.1,0,0,0,0
2026/05/13,system,16.19,16.19,10.42,12.2,18.72,9.33,25.73,3.55,tokyo,27.5,15.7,21.5,0,0,0,0
2026/05/13,tohoku,16.68,16.68,9.25,11.3,20.8,8.49,28.99,3,morioka,24.2,10.5,17,0,0,0,0
2026/05/13,tokyo,20.74,20.74,19.45,19.79,21.16,17.41,34.5,15.5,tokyo,27.5,15.7,21.5,0,0,0,0
2026/05/14,chubu,20.61,20.61,15.04,16.91,21.89,13.84,35.32,11.12,nagoya,28,14.6,21.1,0,0,0,0
2026/05/14,chugoku,16.5,16.5,10.05,11.94,17.68,11.92,28.41,2.5,hiroshima,26.4,13.6,19.6,0,0,0,0
2026/05/14,hokkaido,16.6,16.6,5.21,8.87,21.32,3.4,30.01,1,chitose,13.4,6.2,9.9,0,0,0,0
2026/05/14,hokuriku,18.26,18.26,14.59,16.16,17.68,13.5,28.41,8.72,fukui,21.3,12.1,16.7,0,0,0,0
2026/05/14,kansai,18.26,18.26,14.59,16.16,17.68,13.5,28.41,8.72,kobe,26.5,16.3,20.4,0,0,0,0
2026/05/14,kyushu,10.78,10.78,0.01,2.02,16.09,0.01,28.41,0.01,kumamoto,28.3,15,21.7,0,0,0,0
2026/05/14,shikoku,4.17,4.17,0.82,1.28,6.93,0.26,24.5,0.01,takamatsu,27.1,16.7,21.4,0,0,0,0
2026/05/14,system,16.97,16.97,9,11.34,19.7,8.07,31.25,3.55,tokyo,26.6,14.7,20.3,0,0,0,0
2026/05/14,tohoku,16.58,16.58,5.21,8.87,21.32,3.4,30.01,1,morioka,18.5,11.1,14.3,0,0,0,0
2026/05/14,tokyo,21.59,21.59,18.29,19.24,21.89,17.63,35.32,12.54,tokyo,26.6,14.7,20.3,0,0,0,0
2026/05/15,chubu,17.29,17.29,12.92,14.31,18.42,11.76,28.41,8,nagoya,27.5,16.8,21.8,0,0,0,0
2026/05/15,chugoku,12.79,12.79,3.64,6.33,15.84,2.94,28.41,0.61,hiroshima,28.2,13.3,20.6,0,0,0,0
2026/05/15,hokkaido,12.14,12.14,0.82,4.09,17.17,0.11,28.41,0.01,chitose,16.2,7.9,11.2,0,0,0,0
2026/05/15,hokuriku,16.05,16.05,12.89,14.16,15.84,11.76,28.41,5,fukui,20.4,13.3,16.5,0,0,0,0
2026/05/15,kansai,16.05,16.05,12.89,14.16,15.84,11.76,28.41,5,kobe,25.7,14.5,20.2,0,0,0,0
2026/05/15,kyushu,10.27,10.27,0.01,1.8,15.35,0.01,28.41,0.01,kumamoto,29.2,15,22.3,0,0,0,0
2026/05/15,shikoku,0.49,0.49,0.08,0.41,0.01,0.11,5,0.01,takamatsu,25.5,15.2,20.4,0,0,0,0
2026/05/15,system,13.67,13.67,3.77,6.97,17.21,1.7,29.5,0.01,tokyo,24.4,13.6,18.5,0,0,0,0
2026/05/15,tohoku,12.14,12.14,0.82,4.09,17.17,0.11,28.41,0.01,morioka,24.6,10.2,16.5,0,0,0,0
2026/05/15,tokyo,17.46,17.46,13.04,14.57,18.42,11.85,28.41,8,tokyo,24.4,13.6,18.5,0,0,0,0
2026/05/16,chubu,13.65,13.65,1.04,3.56,22.65,0.11,35.83,0.01,nagoya,29.3,17.3,22.9,0,0,1,0
2026/05/16,chugoku,10.91,10.91,1.04,3.56,16.03,0.11,25.9,0.01,hiroshima,26.2,14,20.8,0,0,1,0
2026/05/16,hokkaido,9.35,9.35,0.02,1.88,15.74,0.01,22.33,0.01,chitose,17.4,7.3,13.1,0,0,1,0
2026/05/16,hokuriku,10.91,10.91,1.04,3.56,16.03,0.11,25.9,0.01,fukui,25.7,12.4,19.1,0,0,1,0
2026/05/16,kansai,10.91,10.91,1.04,3.56,16.03,0.11,25.9,0.01,kobe,25.3,18.5,21.3,0,0,1,0
2026/05/16,kyushu,8.72,8.72,0.01,1.52,13.97,0.01,20,0.01,kumamoto,28.9,16,22.8,0,0,1,0
2026/05/16,shikoku,10.1,10.1,0.01,2.14,15.51,0.01,25.9,0.01,takamatsu,28.5,16.3,22.3,0,0,1,0
2026/05/16,system,10.39,10.39,0.29,2.25,17.31,0.01,22.49,0.01,tokyo,27.2,14.4,20.6,0,0,1,0
2026/05/16,tohoku,8.41,8.41,0.02,1.72,13.99,0.01,22.33,0.01,morioka,27.4,10,18.2,0,0,1,0
2026/05/16,tokyo,15.27,15.27,4.24,6.63,22.65,2.87,35.83,0.01,tokyo,27.2,14.4,20.6,0,0,1,0
2026/05/17,chubu,10.8,10.8,0.01,1.94,18.77,0.01,26.12,0.01,nagoya,32.9,17.6,25,1,0,1,0
2026/05/17,chugoku,8.84,8.84,0.01,1.81,13.69,0.01,20,0.01,hiroshima,28.9,11.4,21.2,0,0,1,0
2026/05/17,hokkaido,10.12,10.12,0.29,2.43,16.3,0.01,20.68,0.01,chitose,18,9.1,12.4,0,0,1,0
2026/05/17,hokuriku,8.84,8.84,0.01,1.81,13.69,0.01,20,0.01,fukui,21.8,13.4,17.3,0,0,1,0
2026/05/17,kansai,8.84,8.84,0.01,1.81,13.69,0.01,20,0.01,kobe,27.5,17.3,22.3,0,0,1,0
2026/05/17,kyushu,7.02,7.02,0.01,1.02,12.01,0.01,14.96,0.01,kumamoto,30.9,16.9,24.3,0.3,0,1,0
2026/05/17,shikoku,8.82,8.82,0.01,1.77,13.69,0.01,20,0.01,takamatsu,30,17.6,23.6,0,0,1,0
2026/05/17,system,9.3,9.3,0.01,1.85,15.42,0.01,17.81,0.01,tokyo,31.2,17.1,23.9,0,0,1,0
2026/05/17,tohoku,10.04,10.04,0.29,2.37,16.3,0.01,20.68,0.01,morioka,25.4,11,18.1,0,0,1,0
2026/05/17,tokyo,13.42,13.42,3.2,4.56,22.38,1.68,50.01,0.01,tokyo,31.2,17.1,23.9,0,0,1,0
2026/05/18,chubu,18.58,18.58,14.59,16.49,17.33,13.39,35.83,10,nagoya,32.8,18.3,25.3,1.3,0,0,0
2026/05/18,chugoku,10.72,10.72,0.01,3.52,13.3,0.01,28.18,0.01,hiroshima,30.5,14.3,21.8,0,0,0,0
2026/05/18,hokkaido,14.02,14.02,2.19,6.38,17.18,1.49,35.83,0.01,chitose,14.5,8.3,10.7,0,0,0,0
2026/05/18,hokuriku,15.95,15.95,14.59,16.09,13.3,13.39,28.18,2.9,fukui,32.3,13.3,23.1,0,0,0,0
2026/05/18,kansai,15.95,15.95,14.59,16.09,13.3,13.39,28.18,2.9,kobe,28.4,18.4,22.9,0,0,0,0
2026/05/18,kyushu,8.35,8.35,0.01,1.8,11.44,0.01,22,0.01,kumamoto,31.3,16.5,24.3,0.3,0,0,0
2026/05/18,shikoku,10.72,10.72,0.01,3.52,13.3,0.01,28.18,0.01,takamatsu,29.6,16.5,23.5,0,0,0,0
2026/05/18,system,12.99,12.99,3.68,6.82,15.34,2.35,30,0.01,tokyo,30.2,17.9,23.6,0,0,0,0
2026/05/18,tohoku,13.52,13.52,0.85,5.29,17.08,0.21,35.83,0.01,morioka,27.8,10.8,18.7,0,0,0,0
2026/05/18,tokyo,19.16,19.16,15.59,17.39,17.53,14.07,35.83,10,tokyo,30.2,17.9,23.6,0,0,0,0
2026/05/19,chubu,19.55,19.55,15.12,17.01,19.07,14.07,35.83,9.07,nagoya,31.1,18.5,24.5,0.5,0,0,0
2026/05/19,chugoku,13.12,13.12,0.61,5.19,16.54,0.01,27.97,0.01,hiroshima,26.9,17.9,21.9,0,0,0,0
2026/05/19,hokkaido,19.37,19.37,11.79,13.74,21.35,12.03,35.83,2.9,chitose,16.9,8.9,12.3,0,0,0,0
2026/05/19,hokuriku,18.05,18.05,15.12,17.01,16.54,14.07,27.97,9.07,fukui,31.4,15.7,23.8,0,0,0,0
